mitigation,tRH,trace,ipc_0,ipc_1,ipc_2,ipc_3,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,insn_3
Chronus,1024,Mix30,0.6717238245649214,0.6531952846903638,1.2622221921532846,1.2641411889965914,0,0,0,0,0,0,0,5375684.8318952825,100000000,100000000,100000000,100000000
Chronus,512,Mix30,0.668944494022894,0.6522866979489446,1.2634869619328692,1.2639548195810668,0,0,0,0,0,0,0,5384200.633356151,100000000,100000002,100000001,100000000
Chronus,256,Mix30,0.6705375368187132,0.6503140942226155,1.2636515754740292,1.2616074190590527,0,0,0,0,0,0,0,5405999.025406333,100000000,100000002,100000000,100000000
Chronus,128,Mix30,0.6614200141370591,0.6578391451064547,1.2622355911484113,1.2581053120200565,0,0,0,0,0,0,0,5336292.7843187,100000000,100000000,100000000,100000000
Chronus,64,Mix30,0.6527323369095711,0.6578810944657253,1.2558918091415208,1.2528885345163274,0,0,0,0,0,0,0,5396673.621861381,100000000,100000000,100000001,100000000
Chronus,32,Mix30,0.6461365066337121,0.6531438034586354,1.236943688287024,1.2266895557124247,0,0,0,0,0,0,0,5387707.811526069,100000002,100000002,100000000,100000000
Chronus,20,Mix30,0.5849331723222918,0.579443352412626,1.1353988054242088,1.1315274238627162,0,0,0,0,0,0,0,5807199.9502304755,100000002,100000000,100000000,100000000
Chronus+PB,1024,Mix30,0.6693936424874319,0.6515882881540259,1.2620520608085963,1.2636328291404648,0,0,0,0,0,0,0,5392657.261595026,100000000,100000000,100000000,100000000
Chronus+PB,512,Mix30,0.6660070532810971,0.6515499689634172,1.2639509501087598,1.2645141407265394,0,0,0,0,0,0,0,5393962.76182215,100000000,100000000,100000001,100000000
Chronus+PB,256,Mix30,0.6721853035273911,0.6527956600265338,1.2635427459164383,1.2583522818117183,0,0,0,0,0,0,0,5384089.016906338,100000000,100000002,100000000,100000000
Chronus+PB,128,Mix30,0.6987386886259553,0.6437837430792525,1.2581339935349527,1.2551653505881417,0,0,0,0,0,0,0,5453451.035351526,100000000,100000002,100000000,100000000
Chronus+PB,64,Mix30,0.6416572415238603,0.6455519533756557,1.2367522805959406,1.2243372035244506,0,0,0,0,0,0,0,5411675.928214014,100000000,100000000,100000000,100000000
Chronus+PB,32,Mix30,0.4248037596729993,0.42441513727826174,0.809388406937213,0.8021201511495962,0,0,0,0,0,0,0,6906268.9893205995,100000000,100000002,100000000,100000000
Chronus+PB,20,Mix30,0.08548757089325033,0.07152207796098593,0.1476995190645185,0.14780137590310927,0,0,0,0,0,0,0,28603071.17434872,100000000,100000002,100000000,100000000
Graphene,1024,Mix30,0.6738457791671669,0.6529988737598049,1.262892155640092,1.2647719994251865,557,0,0,0,0,0,0,4901123.311562501,100000000,100000002,100000000,100000000
Graphene,512,Mix30,0.6609202558469897,0.6474642831831628,1.2592561782791432,1.2577953122270584,2543,0,0,0,0,0,0,4940743.045937501,100000000,100000000,100000000,100000000
Graphene,256,Mix30,0.6407329205479838,0.6378268168799847,1.2542369031486427,1.2484263585750162,6798,0,0,0,0,0,0,5019166.865937499,100000000,100000000,100000001,100000000
Graphene,128,Mix30,0.6209964908172102,0.6211078277971094,1.234819225058572,1.2257678865827373,20467,0,0,0,0,0,0,5122330.414,100000002,100000000,100000000,100000000
Graphene,64,Mix30,0.5824962362442567,0.5650400861473677,1.1914632587704117,1.1767543798592086,52301,0,0,0,0,0,0,5593863.141125,100000000,100000000,100000001,100000000
Graphene,32,Mix30,0.4869735076288099,0.48304029581078567,1.1036773037428622,1.0942744943141443,127257,0,0,0,0,0,0,6381470.932000001,100000002,100000000,100000001,100000000
Graphene,20,Mix30,0.40812591595444236,0.4085993225030978,1.0082999724683692,1.0119983946467066,230262,0,0,0,0,0,0,7466341.174937501,100000000,100000000,100000000,100000000
Hydra,1024,Mix30,0.6705531839803074,0.6494201583926674,1.265316366605118,1.2568807149187782,750,0,0,0,0,0,0,4980704.2569375,100000000,100000000,100000001,100000000
Hydra,512,Mix30,0.6669582919507954,0.6443763235570233,1.2557320873490756,1.2424835183008194,2913,0,0,0,0,0,0,5005769.986937501,100000002,100000000,100000000,100000000
Hydra,256,Mix30,0.6821319528983804,0.6241339439377177,1.2344643862151166,1.2308773358851555,8289,0,0,0,0,0,0,5105301.3236875,100000002,100000000,100000001,100000000
Hydra,128,Mix30,0.6166742425097359,0.5882021333573759,1.2006120576196297,1.1932339245377865,23552,0,0,0,0,0,0,5400891.5316875,100000000,100000000,100000000,100000000
Hydra,64,Mix30,0.5277030624999212,0.5332156675655403,1.1314591466874553,1.1306058078745496,58046,0,0,0,0,0,0,5903680.493687501,100000000,100000000,100000000,100000000
Hydra,32,Mix30,0.443924721057016,0.44753450511173465,1.0262490913847107,1.0385740851400809,139736,0,0,0,0,0,0,6895985.685562501,100000000,100000000,100000000,100000000
Hydra,20,Mix30,0.37750722556379873,0.37607008484080773,0.9269540982619732,0.9525319332282354,250440,0,0,0,0,0,0,7948256.161125001,100000000,100000002,100000000,100000000
PARA,1024,Mix30,0.5537420810037174,0.5635604368806167,1.1576486225752731,1.1548415606459561,68959,0,0,0,0,0,0,5683755.592812501,100000000,100000000,100000001,100000000
PARA,512,Mix30,0.4679799857314774,0.47905705362441914,1.0684542618770712,1.0749914925173283,147961,0,0,0,0,0,0,6564584.000062499,100000000,100000002,100000000,100000000
PARA,256,Mix30,0.3680168508144478,0.3659890570809087,0.9274693035484605,0.9484586153266777,321104,0,0,0,0,0,0,8133707.963875,100000000,100000000,100000000,100000000
PARA,128,Mix30,0.24447078470467165,0.24533971808032623,0.7371986758466872,0.796336343166176,744572,0,0,0,0,0,0,11846843.392250001,100000000,100000000,100000000,100000000
PARA,64,Mix30,0.14442747572502057,0.14403223582013117,0.531622537982264,0.6293359278755853,1778455,0,0,0,0,0,0,19524807.04975,100000003,100000000,100000000,100000000
PARA,32,Mix30,0.08100829784034422,0.08038157403275437,0.34984381450299995,0.4652661510351446,3983564,0,0,0,0,0,0,34038438.986,100000000,100000000,100000000,100000000
PARA,20,Mix30,0.05762109281964668,0.05770185157855878,0.26581343107101807,0.37491849271968275,6028218,0,0,0,0,0,0,46997869.789375,100000000,100000000,100000000,100000000
PRAC-4,1024,Mix30,0.556365436924006,0.5615307102549265,1.1763551511215218,1.1003661941668554,0,0,0,0,0,0,0,5805979.452187501,100000002,100000000,100000001,100000000
PRAC-4,512,Mix30,0.5555728894297057,0.56174837891355,1.1755963318196825,1.0992513493722533,0,0,0,0,0,0,0,5810559.6535,100000000,100000000,100000000,100000000
PRAC-4,256,Mix30,0.5560781794538688,0.5613343320967793,1.1737249810986266,1.097269073935296,0,0,0,0,0,0,0,5812564.449,100000000,100000002,100000001,100000000
PRAC-4,128,Mix30,0.5534670771001319,0.5546410098614892,1.1669448021227473,1.0955008328545082,0,0,0,0,0,0,0,5840155.482562501,100000002,100000002,100000001,100000000
PRAC-4,64,Mix30,0.5414353429283617,0.5573021994750537,1.146145780549739,1.0710878201398486,0,0,0,0,0,0,0,5862123.7269375,100000000,100000000,100000001,100000000
PRAC-4,32,Mix30,0.35145991846003366,0.3535640323277024,0.7571269820287809,0.7185937453830352,0,0,0,0,0,0,0,7733351.685937501,100000000,100000002,100000000,100000000
PRAC-4,20,Mix30,0.04849224987164102,0.04828360733550061,0.11478245681550532,0.11396660505635796,0,0,0,0,0,0,0,41343978.487625,100000000,100000002,100000000,100000000
PRAC-2,1024,Mix30,0.5559469422028663,0.5603067594279889,1.176586279194532,1.1004445025479141,0,0,0,0,0,0,0,5809869.128812501,100000000,100000002,100000001,100000000
PRAC-2,512,Mix30,0.5572240688875151,0.5600103664638957,1.175791711698509,1.1008572254119988,0,0,0,0,0,0,0,5799112.36675,100000002,100000000,100000001,100000000
PRAC-2,256,Mix30,0.5562294602889524,0.5611048009888642,1.1736244522870725,1.1022730733614206,0,0,0,0,0,0,0,5792335.59475,100000002,100000000,100000000,100000000
PRAC-2,128,Mix30,0.5569134931958342,0.5539897005891199,1.1726267708320397,1.098319387917149,0,0,0,0,0,0,0,5800005.212375,100000000,100000000,100000001,100000000
PRAC-2,64,Mix30,0.5520032503716817,0.550541574628732,1.156535613333787,1.076594997019985,0,0,0,0,0,0,0,5818173.003062502,100000003,100000000,100000001,100000000
PRAC-2,32,Mix30,0.3341380569342435,0.33621986379827457,0.7310248485066153,0.7067731348774682,0,0,0,0,0,0,0,8139882.184937501,100000002,100000000,100000001,100000000
PRAC-2,20,Mix30,0.07920378425289624,0.08135453471449697,0.1920623418996819,0.2013282145768996,0,0,0,0,0,0,0,26481027.449125,100000000,100000000,100000000,100000000
PRAC-1,1024,Mix30,0.5564273504719597,0.5615034492932288,1.1776305959357236,1.1003954116856536,0,0,0,0,0,0,0,5808321.883750001,100000000,100000000,100000000,100000000
PRAC-1,512,Mix30,0.5566307143534046,0.5606852542534045,1.1770717374602724,1.101280833660781,0,0,0,0,0,0,0,5802768.43175,100000002,100000002,100000001,100000000
PRAC-1,256,Mix30,0.5563703475657802,0.5638251780232858,1.1733817918110225,1.0997905031066442,0,0,0,0,0,0,0,5802233.837562501,100000000,100000002,100000000,100000000
PRAC-1,128,Mix30,0.5550947405728094,0.5598644413705524,1.1720661704021293,1.0963448323753435,0,0,0,0,0,0,0,5819634.786125001,100000000,100000003,100000000,100000000
PRAC-1,64,Mix30,0.5410519975685341,0.5368220727021247,1.1402448874298365,1.0711389660561204,0,0,0,0,0,0,0,5900460.718562501,100000002,100000000,100000000,100000000
PRAC-1,32,Mix30,0.1275923009116308,0.12426071923848915,0.3032800387919428,0.3245793419270691,0,0,0,0,0,0,0,18226360.997062497,100000000,100000000,100000001,100000000
PRAC-1,20,Mix30,0.1275923009116308,0.12426071923848915,0.3032800387919428,0.3245793419270691,0,0,0,0,0,0,0,18226360.997062497,100000000,100000000,100000001,100000000
PRAC-RFM,1024,Mix30,0.5457959567031638,0.5306573282440962,1.1462416472941321,1.0729661971334399,0,7891,0,0,0,0,0,6067428.599875001,100000000,100000002,100000000,100000000
PRAC-RFM,512,Mix30,0.5457959567031638,0.5306573282440962,1.1462416472941321,1.0729661971334399,0,7891,0,0,0,0,0,6067428.599875001,100000000,100000002,100000000,100000000
PRAC-RFM,256,Mix30,0.5457959567031638,0.5306573282440962,1.1462416472941321,1.0729661971334399,0,7891,0,0,0,0,0,6067428.599875001,100000000,100000002,100000000,100000000
PRAC-RFM,128,Mix30,0.5457959567031638,0.5306573282440962,1.1462416472941321,1.0729661971334399,0,7891,0,0,0,0,0,6067428.599875001,100000000,100000002,100000000,100000000
PRAC-RFM,64,Mix30,0.5352512857057034,0.5286249754856783,1.1300268296617348,1.052435249921062,0,7834,0,0,0,0,0,6045788.123937501,100000000,100000003,100000001,100000000
PRAC-RFM,32,Mix30,0.35189467978034566,0.3525495031052824,0.7542640925081376,0.7073978171104012,0,8065,0,0,0,0,0,7893235.881375,100000000,100000002,100000000,100000000
PRAC-RFM,20,Mix30,0.04794449365477928,0.04602753111034941,0.11120578776483052,0.11289413065469399,0,11688,0,0,0,0,0,43434121.665750004,100000000,100000002,100000000,100000000
RFM,1024,Mix30,0.6501037227487572,0.6546154236506059,1.2443111339268,1.2292159707753412,0,6964,0,0,0,0,0,4990630.8940625,100000000,100000000,100000000,100000000
RFM,512,Mix30,0.6418108019158335,0.648081272761627,1.2334540161188758,1.21587867515136,0,9948,0,0,0,0,0,5026592.20425,100000000,100000000,100000000,100000000
RFM,256,Mix30,0.6001937629532692,0.6085116282038738,1.177885906132365,1.1447860353687598,0,27552,0,0,0,0,0,5373370.164375,100000000,100000000,100000001,100000000
RFM,128,Mix30,0.5145657612559817,0.5070705100610091,1.0735759956480664,1.0206671210948868,0,73706,0,0,0,0,0,6413707.464,100000002,100000000,100000000,100000000
RFM,64,Mix30,0.3775815828632273,0.3622587588107351,0.8929058779788579,0.8491687885837884,0,213529,0,0,0,0,0,9243249.5065,100000000,100000002,100000000,100000000
RFM,32,Mix30,0.22227232240369202,0.22284829618727825,0.67220357163537,0.6755711903746778,0,595969,0,0,0,0,0,16365881.855062503,100000000,100000000,100000000,100000000
RFM,20,Mix30,0.15099086849523047,0.1471448946371925,0.5124719504243245,0.5564364500997084,0,1206438,0,0,0,0,0,28614667.1565,100000002,100000000,100000000,100000000
Dummy,0,Mix30,0.6702416821081969,0.6507147756932159,1.2613652477577404,1.2633423320786534,0,0,0,0,0,0,0,4921574.046,100000002,100000000,100000000,100000000
Chronus,1024,Mix22,3.8297462973152214,1.983036825370624,3.438214342751806,2.197592598912706,0,0,0,0,0,0,0,1429881.0492447251,100000003,100000000,100000000,100000003
Chronus,512,Mix22,3.8297462973152214,1.9823743135037752,3.438214342751806,2.1977983028689927,0,0,0,0,0,0,0,1429904.7577574877,100000003,100000000,100000000,100000003
Chronus,256,Mix22,3.8321815647770703,1.9811455173571328,3.4377878825058983,2.1967976754014926,0,0,0,0,0,0,0,1429846.1720284875,100000000,100000000,100000000,100000003
Chronus,128,Mix22,3.831445516270042,1.979508327742047,3.440965945207366,2.1978935125460484,0,0,0,0,0,0,0,1432739.288826975,100000000,100000000,100000000,100000003
Chronus,64,Mix22,3.830106551646017,1.9863373756292095,3.4722106481867283,2.197729762804968,0,0,0,0,0,0,0,1424946.8440017316,100000003,100000000,100000000,100000003
Chronus,32,Mix22,3.83221299225207,1.9756204095101546,3.4599385992376304,2.192535071680328,0,0,0,0,0,0,0,1432189.251714869,100000000,100000000,100000000,100000003
Chronus,20,Mix22,3.810802756627929,1.941869929474197,3.438413188817744,2.1624118511756416,0,0,0,0,0,0,0,1450086.6183795691,100000003,100000000,100000000,100000003
Chronus+PB,1024,Mix22,3.8297462973152214,1.983036825370624,3.438214342751806,2.197592598912706,0,0,0,0,0,0,0,1429881.0492447251,100000003,100000000,100000000,100000003
Chronus+PB,512,Mix22,3.8297462973152214,1.9828214692929162,3.438214342751806,2.198137008600716,0,0,0,0,0,0,0,1429526.7413710128,100000003,100000000,100000000,100000003
Chronus+PB,256,Mix22,3.8297592042802306,1.9806217944255202,3.43974541205897,2.196024352767409,0,0,0,0,0,0,0,1430217.1223390312,100000003,100000000,100000000,100000003
Chronus+PB,128,Mix22,3.828655386605932,1.978710029859526,3.4380471974431654,2.1971490585645013,0,0,0,0,0,0,0,1431222.2636290877,100000003,100000000,100000000,100000003
Chronus+PB,64,Mix22,3.8236602821608927,1.9738356634562033,3.4411973191834053,2.1876677845429944,0,0,0,0,0,0,0,1438356.1888834126,100000000,100000000,100000000,100000003
Chronus+PB,32,Mix22,3.691682329859042,1.78538822918893,3.3533688177879313,1.9900210199943973,0,0,0,0,0,0,0,1532197.7429746753,100000003,100000000,100000000,100000003
Chronus+PB,20,Mix22,2.580540075039009,0.30310565877108153,1.6714871241000964,0.3957328938545556,0,0,0,0,0,0,0,6596537.119823994,100000000,100000000,100000000,100000003
Graphene,1024,Mix22,3.8297462973152214,1.9827707138817248,3.438214342751806,2.1977359452427954,3,0,0,0,0,0,0,1286972.574125,100000003,100000000,100000000,100000003
Graphene,512,Mix22,3.830278635143066,1.982869907553846,3.4358607937635552,2.201161235782067,8,0,0,0,0,0,0,1286051.9710625,100000003,100000000,100000000,100000003
Graphene,256,Mix22,3.8307332295383394,1.9784311828135899,3.437331753352335,2.1945222006308067,198,0,0,0,0,0,0,1288951.3855625,100000000,100000000,100000000,100000003
Graphene,128,Mix22,3.8310838358374446,1.9793175566417347,3.4841858032668425,2.1953180803954875,646,0,0,0,0,0,0,1286594.5134375002,100000000,100000000,100000000,100000003
Graphene,64,Mix22,3.8294047661307835,1.9604721758025978,3.461386519983259,2.182204870493455,1955,0,0,0,0,0,0,1298146.735875,100000000,100000000,100000000,100000003
Graphene,32,Mix22,3.800546267717244,1.907298466404244,3.30939854957666,2.138160874235797,6096,0,0,0,0,0,0,1332316.6923125,100000000,100000000,100000000,100000003
Graphene,20,Mix22,3.7922805626242613,1.855718895107939,3.3903997508463033,2.107638951678964,11290,0,0,0,0,0,0,1376865.2021875,100000000,100000000,100000000,100000003
Hydra,1024,Mix22,3.8301024759237845,1.983544081916721,3.470981105436674,2.198703152150891,0,0,0,0,0,0,0,1286184.6824375,100000000,100000000,100000000,100000003
Hydra,512,Mix22,3.8333811675413356,1.9881673820623085,3.46850020837015,2.19859462757589,3,0,0,0,0,0,0,1281949.2487499998,100000000,100000000,100000000,100000003
Hydra,256,Mix22,3.8313128138946695,1.9755938689498895,3.4338302119988398,2.192773390976374,213,0,0,0,0,0,0,1294116.0703750001,100000000,100000000,100000000,100000003
Hydra,128,Mix22,3.827101033435888,1.9607316046464711,3.4636626459085207,2.177686803220546,744,0,0,0,0,0,0,1299370.81275,100000003,100000000,100000000,100000003
Hydra,64,Mix22,3.820134323563085,1.9291696117048431,3.351515865489592,2.1523576677664282,2571,0,0,0,0,0,0,1327181.6665000003,100000000,100000000,100000000,100000003
Hydra,32,Mix22,3.782915287778282,1.8478427175409795,3.3987935302605634,2.0944041105276496,7386,0,0,0,0,0,0,1379316.0672500003,100000000,100000000,100000000,100000003
Hydra,20,Mix22,3.7526614813391026,1.7143218423940272,3.3591134090432706,1.9995337287437824,18256,0,0,0,0,0,0,1491806.2688125,100000000,100000000,100000000,100000003
PARA,1024,Mix22,3.8068817610695938,1.896857284953432,3.4233211493910307,2.1331600140873883,7145,0,0,0,0,0,0,1342566.8359375,100000000,100000000,100000000,100000003
PARA,512,Mix22,3.7798065804994265,1.8292473009547536,3.3867001642922117,2.0786976834681905,14212,0,0,0,0,0,0,1395390.66525,100000003,100000000,100000000,100000003
PARA,256,Mix22,3.7421173700893084,1.7036253419857512,3.3156381043343117,1.9716783594090745,28907,0,0,0,0,0,0,1500885.11625,100000000,100000000,100000000,100000003
PARA,128,Mix22,3.6566753136065215,1.4911889225420405,3.077802760302783,1.7861423436448103,60244,0,0,0,0,0,0,1731613.2585625001,100000003,100000000,100000000,100000003
PARA,64,Mix22,3.486581247053185,1.2694026932256852,2.971608627138507,1.554324711758651,113787,0,0,0,0,0,0,2024027.4086874998,100000000,100000000,100000000,100000003
PARA,32,Mix22,3.235692012597196,1.0093932724786279,2.7427211540405176,1.2501773282723656,213045,0,0,0,0,0,0,2565396.5684375004,100000000,100000000,100000000,100000003
PARA,20,Mix22,3.00699725253668,0.8407745383201913,2.470713703949448,1.030820979408135,309105,0,0,0,0,0,0,3085385.0195,100000000,100000000,100000000,100000003
PRAC-4,1024,Mix22,3.7933785820161616,1.8483580444017005,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394401.8520625,100000003,100000000,100000000,100000003
PRAC-4,512,Mix22,3.7933785820161616,1.8483580444017005,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394401.8520625,100000003,100000000,100000000,100000003
PRAC-4,256,Mix22,3.7933785820161616,1.8483060136761706,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394303.781125,100000003,100000000,100000000,100000003
PRAC-4,128,Mix22,3.793384655804588,1.847304199424912,3.448326041158254,2.083221639672455,0,0,0,0,0,0,0,1394006.5476250001,100000000,100000000,100000000,100000003
PRAC-4,64,Mix22,3.7867968254373383,1.8415198682223115,3.427895721766754,2.0794684005550934,0,0,0,0,0,0,0,1397926.282875,100000000,100000000,100000000,100000003
PRAC-4,32,Mix22,3.6488897870022683,1.6364404389764569,3.2793101957885917,1.8571408726552414,0,0,0,0,0,0,0,1526732.2181875003,100000003,100000000,100000000,100000003
PRAC-4,20,Mix22,2.2726991387788686,0.23522806007301245,1.3705301427135779,0.3148735716209547,0,0,0,0,0,0,0,8311072.703749999,100000003,100000000,100000000,100000003
PRAC-2,1024,Mix22,3.7933785820161616,1.8483580444017005,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394401.8520625,100000003,100000000,100000000,100000003
PRAC-2,512,Mix22,3.7933785820161616,1.8483580444017005,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394401.8520625,100000003,100000000,100000000,100000003
PRAC-2,256,Mix22,3.7933785820161616,1.8484181754811322,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394399.0550625,100000003,100000000,100000000,100000003
PRAC-2,128,Mix22,3.7932967363650802,1.8451095822574115,3.448414987777093,2.084804268678308,0,0,0,0,0,0,0,1397217.779,100000000,100000000,100000000,100000003
PRAC-2,64,Mix22,3.7888445126790082,1.8415853545346461,3.422357405339733,2.079295663566645,0,0,0,0,0,0,0,1396878.643625,100000000,100000000,100000000,100000003
PRAC-2,32,Mix22,3.650491812494684,1.5624225868433925,3.143947688483201,1.7898461672011594,0,0,0,0,0,0,0,1582811.7409375003,100000003,100000000,100000000,100000003
PRAC-2,20,Mix22,2.9134693793357704,0.3316378821953726,2.051811187081928,0.46249888705427405,0,0,0,0,0,0,0,6003435.468937499,100000003,100000000,100000000,100000003
PRAC-1,1024,Mix22,3.7933785820161616,1.8483580444017005,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394401.8520625,100000003,100000000,100000000,100000003
PRAC-1,512,Mix22,3.7933785820161616,1.8483580444017005,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394401.8520625,100000003,100000000,100000000,100000003
PRAC-1,256,Mix22,3.7933785820161616,1.8482748581370494,3.4485239179618232,2.084899546311278,0,0,0,0,0,0,0,1394542.307375,100000003,100000000,100000000,100000003
PRAC-1,128,Mix22,3.793623510874782,1.8476426823123078,3.447806009332797,2.08898470875773,0,0,0,0,0,0,0,1395313.7929375,100000003,100000000,100000000,100000003
PRAC-1,64,Mix22,3.7916598195609756,1.8316144455987888,3.422547744541036,2.0702519482053616,0,0,0,0,0,0,0,1406379.5840625002,100000000,100000000,100000000,100000003
PRAC-1,32,Mix22,3.243180265067061,0.5079455742006235,2.4737389725973298,0.7133491185123807,0,0,0,0,0,0,0,4132003.3618125,100000003,100000000,100000000,100000003
PRAC-1,20,Mix22,3.243180265067061,0.5079455742006235,2.4737389725973298,0.7133491185123807,0,0,0,0,0,0,0,4132003.3618125,100000003,100000000,100000000,100000003
PRAC-RFM,1024,Mix22,3.7912450975883547,1.8350165267093446,3.4297509493207654,2.0737599263367317,0,669,0,0,0,0,0,1402510.1663125,100000000,100000000,100000000,100000003
PRAC-RFM,512,Mix22,3.7912450975883547,1.8350165267093446,3.4297509493207654,2.0737599263367317,0,669,0,0,0,0,0,1402510.1663125,100000000,100000000,100000000,100000003
PRAC-RFM,256,Mix22,3.7912450975883547,1.8350165267093446,3.4297509493207654,2.0737599263367317,0,669,0,0,0,0,0,1402510.1663125,100000000,100000000,100000000,100000003
PRAC-RFM,128,Mix22,3.7912450975883547,1.8350165267093446,3.4297509493207654,2.0737599263367317,0,669,0,0,0,0,0,1402510.1663125,100000000,100000000,100000000,100000003
PRAC-RFM,64,Mix22,3.7921494088664778,1.8276787359686133,3.4175533537322536,2.0674428149986275,0,672,0,0,0,0,0,1415380.9540625,100000000,100000000,100000000,100000003
PRAC-RFM,32,Mix22,3.6330553101426695,1.6344609484865145,3.288555593048743,1.8570766895023951,0,705,0,0,0,0,0,1537908.2635000001,100000000,100000000,100000000,100000003
PRAC-RFM,20,Mix22,2.271002188496679,0.23246781497630892,1.3338051446731758,0.315239605073635,0,1312,0,0,0,0,0,8415898.3435625,100000000,100000000,100000000,100000003
RFM,1024,Mix22,3.827066059790942,1.9728840502899192,3.47259468211712,2.190540405644698,0,597,0,0,0,0,0,1293932.7851875,100000000,100000000,100000000,100000003
RFM,512,Mix22,3.8274281539108372,1.9687617750411288,3.474835467409327,2.1887174986951963,0,820,0,0,0,0,0,1296870.1044375,100000000,100000000,100000000,100000003
RFM,256,Mix22,3.8186681012638988,1.9338651011126202,3.4360430747857524,2.1520914163642746,0,2497,0,0,0,0,0,1326243.4823750001,100000000,100000000,100000000,100000003
RFM,128,Mix22,3.7915494098415428,1.8489824023654549,3.3638418087458137,2.0825700471373056,0,6841,0,0,0,0,0,1410444.072875,100000000,100000000,100000000,100000003
RFM,64,Mix22,3.73065074673638,1.6476227020462006,3.268210107214286,1.9156653452279802,0,20085,0,0,0,0,0,1648279.2958125,100000000,100000000,100000000,100000003
RFM,32,Mix22,3.5990609834232297,1.3158146299823337,2.939030718837244,1.6228498518102816,0,55792,0,0,0,0,0,2231593.4338125,100000003,100000000,100000000,100000003
RFM,20,Mix22,3.446676722920452,1.0909427911236749,2.9136483212490742,1.4121542901655573,0,96093,0,0,0,0,0,2935665.042375,100000000,100000000,100000000,100000003
Dummy,0,Mix22,3.8297462973152214,1.983036825370624,3.438214342751806,2.197592598912706,0,0,0,0,0,0,0,1287164.4146250002,100000003,100000000,100000000,100000003
Chronus,1024,Mix27,2.60262926973035,3.3075028386643113,2.0872873286444094,1.7638972433920266,0,0,0,0,0,0,0,1689275.601159325,100000002,100000000,100000001,100000002
Chronus,512,Mix27,2.6026467459394675,3.3073423628851097,2.091522186406997,1.7623058333326431,0,0,0,0,0,0,0,1687642.0402994626,100000002,100000000,100000001,100000002
Chronus,256,Mix27,2.6028079039049588,3.300270889534884,2.0866646708414844,1.7635131707008587,0,0,0,0,0,0,0,1684718.8849202252,100000002,100000000,100000001,100000002
Chronus,128,Mix27,2.6031951304008096,3.3064563619345004,2.085408770353329,1.7548736393609445,0,0,0,0,0,0,0,1698190.7765101502,100000002,100000000,100000001,100000002
Chronus,64,Mix27,2.606849873291458,3.3531634951552154,2.0834590127883756,1.761935212339706,0,0,0,0,0,0,0,1685111.8920407374,100000002,100000000,100000001,100000002
Chronus,32,Mix27,2.586066676452343,3.3284655633957194,2.056887353536766,1.735084283192192,0,0,0,0,0,0,0,1701783.2065281253,100000002,100000000,100000001,100000002
Chronus,20,Mix27,2.468984055054393,3.3190434131874156,1.963360339092746,1.666953304838212,0,0,0,0,0,0,0,1734302.5078806314,100000002,100000000,100000001,100000002
Chronus+PB,1024,Mix27,2.60262926973035,3.3075028386643113,2.0872873286444094,1.763322860547632,0,0,0,0,0,0,0,1689236.8321317565,100000002,100000000,100000001,100000002
Chronus+PB,512,Mix27,2.601795155363853,3.306974650947999,2.0885131714065923,1.7610850129079605,0,0,0,0,0,0,0,1689309.3642232502,100000002,100000000,100000001,100000002
Chronus+PB,256,Mix27,2.603473069453813,3.3021305114911006,2.091547164900526,1.7576919101159263,0,0,0,0,0,0,0,1692077.9414669252,100000002,100000000,100000001,100000002
Chronus+PB,128,Mix27,2.5985416880396714,3.3042390677763533,2.086403932220415,1.7563524368388452,0,0,0,0,0,0,0,1694553.4491682877,100000002,100000000,100000001,100000002
Chronus+PB,64,Mix27,2.590341915541748,3.3775018253708615,2.0724040135004684,1.7450568038664036,0,0,0,0,0,0,0,1686229.2794304877,100000002,100000000,100000001,100000002
Chronus+PB,32,Mix27,2.0139944820580284,3.0892023234755652,1.6696812092726145,1.3552159965573178,0,0,0,0,0,0,0,1989257.2739064,100000002,100000000,100000001,100000002
Chronus+PB,20,Mix27,0.5104720193267561,1.52891356732061,0.44448156013594986,0.24060968684041142,0,0,0,0,0,0,0,8384629.07904607,100000002,100000000,100000001,100000002
Graphene,1024,Mix27,2.604875733363675,3.307552723878817,2.089433891712248,1.7651032735428147,6,0,0,0,0,0,0,1521149.6955000004,100000002,100000000,100000001,100000002
Graphene,512,Mix27,2.6112909187973146,3.306948404561089,2.0961820768887964,1.7624007493022875,30,0,0,0,0,0,0,1524505.6590625,100000002,100000000,100000001,100000002
Graphene,256,Mix27,2.603500927627362,3.3082783081186835,2.079614483566429,1.754653415337176,534,0,0,0,0,0,0,1527541.9641875,100000002,100000000,100000001,100000002
Graphene,128,Mix27,2.5877584433122025,3.273005942404129,2.076019709730927,1.7337367692481707,2486,0,0,0,0,0,0,1539971.8643125002,100000002,100000000,100000001,100000002
