,mitigation,tRH,trace,ipc_0,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,aipc_0,soa_0,aos_0,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
847,Chronus+PB,512,507.cactuBSSN,1.8803988318360845,0,0,0,0,0,0,0,1512197.5339002875,100000001,1.8803988318360845,1.0,1.0,1.0,1.0,0.0,100000001,1.0,1.0,0.0,1370832.8032916724,1.0,1.0,,1.1031232476120845
848,Chronus+PB,256,507.cactuBSSN,1.879440490571552,0,0,0,0,0,0,0,1512636.7979747884,100000001,1.8803988318360845,0.9994903521272683,1.0005099077461297,0.9994903521272683,0.9994903521272684,0.0005096478727316667,100000001,1.0,1.0,0.0,1370832.8032916724,0.9994903521272683,0.9994903521272684,inf,1.1034436835350112
849,Chronus+PB,128,507.cactuBSSN,1.8757171053993944,0,0,0,0,0,0,0,1514272.1906309905,100000001,1.8803988318360845,0.9975102481678747,1.002495966168466,0.9975102481678747,0.9975102481678748,0.0024897518321252976,100000001,1.0,1.0,0.0,1370832.8032916724,0.9975102481678747,0.9975102481678748,inf,1.104636675599598
850,Chronus+PB,64,507.cactuBSSN,1.8602968948240792,0,0,0,0,0,0,0,1522218.3060543234,100000001,1.8803988318360845,0.9893097481918891,1.0108057681910534,0.9893097481918891,0.989309748191889,0.010690251808110895,100000001,1.0,1.0,0.0,1370832.8032916724,0.9893097481918891,0.989309748191889,inf,1.1104332362044014
851,Chronus+PB,32,507.cactuBSSN,1.8050464477254853,0,0,0,0,0,0,0,1551368.5622887085,100000001,1.8803988318360845,0.9599274457977499,1.0417453989649683,0.9599274457977499,0.9599274457977499,0.04007255420225009,100000001,1.0,1.0,0.0,1370832.8032916724,0.9599274457977499,0.9599274457977499,inf,1.1316978690351807
852,Chronus+PB,20,507.cactuBSSN,0.4960685944199615,0,0,0,0,0,0,0,4122278.4642554405,100000001,1.8803988318360845,0.26381030769710884,3.7906024549584316,0.26381030769710884,0.26381030769710884,0.7361896923028912,100000001,1.0,1.0,0.0,1370832.8032916724,0.26381030769710884,0.26381030769710884,inf,3.007134388932727
853,Graphene,1024,507.cactuBSSN,1.8803988318360845,0,0,0,0,0,0,0,1370832.8032916724,100000001,1.8803988318360845,1.0,1.0,1.0,1.0,0.0,100000001,1.0,1.0,0.0,1370832.8032916724,1.0,1.0,,1.0
854,Graphene,512,507.cactuBSSN,1.8793260511328904,57,0,0,0,0,0,0,1371474.7046602531,100000001,1.8803988318360845,0.9994294929963626,1.000570832667672,0.9994294929963626,0.9994294929963627,0.0005705070036373661,100000001,1.0,1.0,0.0,1370832.8032916724,0.9994294929963626,0.9994294929963627,inf,1.00046825649856
855,Graphene,256,507.cactuBSSN,1.865633164360452,1634,0,0,0,0,0,0,1381749.634307504,100000001,1.8803988318360845,0.9921475874023944,1.0079145609960756,0.9921475874023944,0.9921475874023945,0.007852412597605607,100000001,1.0,1.0,0.0,1370832.8032916724,0.9921475874023944,0.9921475874023945,inf,1.0079636488050314
856,Graphene,128,507.cactuBSSN,1.8442917428274617,4858,0,0,0,0,0,0,1397910.316208397,100000001,1.8803988318360845,0.9807981751544875,1.0195777534378956,0.9807981751544875,0.9807981751544875,0.019201824845512472,100000001,1.0,1.0,0.0,1370832.8032916724,0.9807981751544875,0.9807981751544875,inf,1.0197526006466329
857,Graphene,64,507.cactuBSSN,1.8013036538777771,10807,0,0,0,0,0,0,1431730.2718701975,100000001,1.8803988318360845,0.9579370202644318,1.0439099636466258,0.9579370202644318,0.9579370202644317,0.04206297973556816,100000001,1.0,1.0,0.0,1370832.8032916724,0.9579370202644318,0.9579370202644317,inf,1.044423702461961
858,Graphene,32,507.cactuBSSN,1.7231294422061183,22763,0,0,0,0,0,0,1497481.0823376891,100000001,1.8803988318360845,0.9163638123108154,1.091269631739688,0.9163638123108154,0.9163638123108153,0.08363618768918457,100000001,1.0,1.0,0.0,1370832.8032916724,0.9163638123108154,0.9163638123108153,inf,1.0923878380659597
859,Graphene,20,507.cactuBSSN,1.6470109526721362,35966,0,0,0,0,0,0,1567868.102133819,100000001,1.8803988318360845,0.8758838416549852,1.1417039023239621,0.8758838416549852,0.8758838416549852,0.12411615834501477,100000001,1.0,1.0,0.0,1370832.8032916724,0.8758838416549852,0.8758838416549852,inf,1.1437340121778683
860,Hydra,1024,507.cactuBSSN,1.8776489237044216,0,0,0,0,0,0,0,1372500.5396499943,100000001,1.8803988318360845,0.9985375931503968,1.00146454861553,0.9985375931503968,0.9985375931503969,0.0014624068496031928,100000001,1.0,1.0,0.0,1370832.8032916724,0.9985375931503968,0.9985375931503969,inf,1.001216586263706
861,Hydra,512,507.cactuBSSN,1.8730733754759852,139,0,0,0,0,0,0,1375902.9956159699,100000001,1.8803988318360845,0.9961043071097069,1.0039109286672967,0.9961043071097069,0.996104307109707,0.003895692890293123,100000001,1.0,1.0,0.0,1370832.8032916724,0.9961043071097069,0.996104307109707,inf,1.0036986219706172
862,Hydra,256,507.cactuBSSN,1.8365514244127417,1777,0,0,0,0,0,0,1403369.2307788078,100000001,1.8803988318360845,0.9766818577628402,1.0238748596094245,0.9766818577628402,0.9766818577628403,0.023318142237159778,100000001,1.0,1.0,0.0,1370832.8032916724,0.9766818577628402,0.9766818577628403,inf,1.0237347891070365
863,Hydra,128,507.cactuBSSN,1.8012839263493197,4946,0,0,0,0,0,0,1430484.322007657,100000001,1.8803988318360845,0.9579265291238698,1.0439213964714091,0.9579265291238698,0.9579265291238697,0.042073470876130226,100000001,1.0,1.0,0.0,1370832.8032916724,0.9579265291238698,0.9579265291238697,inf,1.0435148025147547
864,Hydra,64,507.cactuBSSN,1.7600097694621306,10917,0,0,0,0,0,0,1464614.8796663517,100000001,1.8803988318360845,0.9359768468605131,1.0684024966581551,0.9359768468605131,0.9359768468605132,0.06402315313948692,100000001,1.0,1.0,0.0,1370832.8032916724,0.9359768468605131,0.9359768468605132,inf,1.0684124833819908
865,Hydra,32,507.cactuBSSN,1.6823653956284073,22797,0,0,0,0,0,0,1532594.3685490564,100000001,1.8803988318360845,0.8946854077683558,1.1177113109448538,0.8946854077683558,0.8946854077683558,0.10531459223164419,100000001,1.0,1.0,0.0,1370832.8032916724,0.8946854077683558,0.8946854077683558,inf,1.1180024032609657
866,Hydra,20,507.cactuBSSN,1.610974437831144,36201,0,0,0,0,0,0,1602058.5207919148,100000001,1.8803988318360845,0.8567195482982376,1.1672431217267896,0.8567195482982376,0.8567195482982377,0.1432804517017624,100000001,1.0,1.0,0.0,1370832.8032916724,0.8567195482982376,0.8567195482982377,inf,1.1686753606603362
867,PARA,1024,507.cactuBSSN,1.7773569174375063,12361,0,0,0,0,0,0,1450160.0976858991,100000001,1.8803988318360845,0.9452020961436333,1.0579748014524502,0.9452020961436333,0.9452020961436332,0.054797903856366736,100000001,1.0,1.0,0.0,1370832.8032916724,0.9452020961436333,0.9452020961436332,inf,1.0578679574954322
868,PARA,512,507.cactuBSSN,1.6950930261110602,24293,0,0,0,0,0,0,1521233.919162661,100000001,1.8803988318360845,0.9014539880648162,1.1093189594143746,0.9014539880648162,0.9014539880648162,0.09854601193518375,100000001,1.0,1.0,0.0,1370832.8032916724,0.9014539880648162,0.9014539880648162,inf,1.1097151421455937
869,PARA,256,507.cactuBSSN,1.5782029624857845,47323,0,0,0,0,0,0,1635752.1802049782,100000001,1.8803988318360845,0.8392916097191861,1.1914809923270702,0.8392916097191861,0.8392916097191861,0.16070839028081385,100000001,1.0,1.0,0.0,1370832.8032916724,0.8392916097191861,0.8392916097191861,inf,1.193254331437923
870,PARA,128,507.cactuBSSN,1.4032432627976277,89031,0,0,0,0,0,0,1845746.1582925385,100000001,1.8803988318360845,0.7462476784392883,1.3400376696533416,0.7462476784392883,0.7462476784392882,0.2537523215607117,100000001,1.0,1.0,0.0,1370832.8032916724,0.7462476784392883,0.7462476784392882,inf,1.3464414871459847
871,PARA,64,507.cactuBSSN,1.192618002334812,157878,0,0,0,0,0,0,2180029.00651221,100000001,1.8803988318360845,0.6342367279447306,1.5766983461215496,0.6342367279447306,0.6342367279447306,0.3657632720552694,100000001,1.0,1.0,0.0,1370832.8032916724,0.6342367279447306,0.6342367279447306,inf,1.5902953308948244
872,PARA,32,507.cactuBSSN,1.0032222293818849,250430,0,0,0,0,0,0,2601747.696920023,100000001,1.8803988318360845,0.5335156629523669,1.8743592164964828,0.5335156629523669,0.5335156629523669,0.46648433704763315,100000001,1.0,1.0,0.0,1370832.8032916724,0.5335156629523669,0.5335156629523669,inf,1.8979321844886203
873,PARA,20,507.cactuBSSN,0.8964040706246282,312585,0,0,0,0,0,0,2912503.7486874633,100000001,1.8803988318360845,0.4767095445115488,2.097713401196174,0.4767095445115488,0.4767095445115488,0.5232904554884512,100000001,1.0,1.0,0.0,1370832.8032916724,0.4767095445115488,0.4767095445115488,inf,2.124623616894707
874,PRAC-4,1024,507.cactuBSSN,1.7387749256208604,0,0,0,0,0,0,0,1515156.4652859354,100000001,1.8803988318360845,0.9246841128501778,1.0814503959819035,0.9246841128501778,0.9246841128501778,0.07531588714982218,100000001,1.0,1.0,0.0,1370832.8032916724,0.9246841128501778,0.9246841128501778,inf,1.1052817394270913
875,PRAC-4,512,507.cactuBSSN,1.7387749256208604,0,0,0,0,0,0,0,1515156.4652859354,100000001,1.8803988318360845,0.9246841128501778,1.0814503959819035,0.9246841128501778,0.9246841128501778,0.07531588714982218,100000001,1.0,1.0,0.0,1370832.8032916724,0.9246841128501778,0.9246841128501778,inf,1.1052817394270913
876,PRAC-4,256,507.cactuBSSN,1.737798935518224,0,0,0,0,0,0,0,1515780.9636546907,100000001,1.8803988318360845,0.9241650792887266,1.082057764798513,0.9241650792887266,0.9241650792887266,0.0758349207112734,100000001,1.0,1.0,0.0,1370832.8032916724,0.9241650792887266,0.9241650792887266,inf,1.1057373007233018
877,PRAC-4,128,507.cactuBSSN,1.73277610604354,0,0,0,0,0,0,0,1518965.9506228406,100000001,1.8803988318360845,0.921493928153316,1.0851943452346031,0.921493928153316,0.9214939281533159,0.07850607184668401,100000001,1.0,1.0,0.0,1370832.8032916724,0.921493928153316,0.9214939281533159,inf,1.1080606963704602
878,PRAC-4,64,507.cactuBSSN,1.7170139095467123,0,0,0,0,0,0,0,1528592.2171515776,100000001,1.8803988318360845,0.913111559354758,1.0951564348902132,0.913111559354758,0.913111559354758,0.08688844064524204,100000001,1.0,1.0,0.0,1370832.8032916724,0.913111559354758,0.913111559354758,inf,1.1150828995929263
879,PRAC-4,32,507.cactuBSSN,1.6627319390483712,0,0,0,0,0,0,0,1561706.4313204356,100000001,1.8803988318360845,0.8842442948259142,1.1309091908779296,0.8842442948259142,0.8842442948259142,0.11575570517408584,100000001,1.0,1.0,0.0,1370832.8032916724,0.8842442948259142,0.8842442948259142,inf,1.1392391745882018
880,PRAC-4,20,507.cactuBSSN,0.3790582257537038,0,0,0,0,0,0,0,5237424.171500758,100000001,1.8803988318360845,0.20158395088108974,4.960712376303605,0.20158395088108974,0.20158395088108977,0.7984160491189103,100000001,1.0,1.0,0.0,1370832.8032916724,0.20158395088108974,0.20158395088108977,inf,3.8206148546522565
881,PRAC-2,1024,507.cactuBSSN,1.7387749256208604,0,0,0,0,0,0,0,1515156.4652859354,100000001,1.8803988318360845,0.9246841128501778,1.0814503959819035,0.9246841128501778,0.9246841128501778,0.07531588714982218,100000001,1.0,1.0,0.0,1370832.8032916724,0.9246841128501778,0.9246841128501778,inf,1.1052817394270913
882,PRAC-2,512,507.cactuBSSN,1.7387749256208604,0,0,0,0,0,0,0,1515156.4652859354,100000001,1.8803988318360845,0.9246841128501778,1.0814503959819035,0.9246841128501778,0.9246841128501778,0.07531588714982218,100000001,1.0,1.0,0.0,1370832.8032916724,0.9246841128501778,0.9246841128501778,inf,1.1052817394270913
883,PRAC-2,256,507.cactuBSSN,1.737798935518224,0,0,0,0,0,0,0,1515775.933467241,100000001,1.8803988318360845,0.9241650792887266,1.082057764798513,0.9241650792887266,0.9241650792887266,0.0758349207112734,100000001,1.0,1.0,0.0,1370832.8032916724,0.9241650792887266,0.9241650792887266,inf,1.1057336312842296
884,PRAC-2,128,507.cactuBSSN,1.7362970268014633,0,0,0,0,0,0,0,1516443.816210562,100000001,1.8803988318360845,0.9233663611171703,1.082993752111688,0.9233663611171703,0.9233663611171703,0.0766336388828297,100000001,1.0,1.0,0.0,1370832.8032916724,0.9233663611171703,0.9233663611171703,inf,1.106220840768652
885,PRAC-2,64,507.cactuBSSN,1.7205431699675888,0,0,0,0,0,0,0,1525671.8931807813,100000001,1.8803988318360845,0.914988427368673,1.0929099976442365,0.914988427368673,0.9149884273686729,0.08501157263132697,100000001,1.0,1.0,0.0,1370832.8032916724,0.914988427368673,0.9149884273686729,inf,1.1129525712525306
886,PRAC-2,32,507.cactuBSSN,1.6331060545103686,0,0,0,0,0,0,0,1578576.1344642388,100000001,1.8803988318360845,0.8684891879643156,1.151424812027813,0.8684891879643156,0.8684891879643156,0.13151081203568438,100000001,1.0,1.0,0.0,1370832.8032916724,0.8684891879643156,0.8684891879643156,inf,1.1515453457735536
887,PRAC-2,20,507.cactuBSSN,0.5792492093885545,0,0,0,0,0,0,0,3561800.8711319915,100000001,1.8803988318360845,0.30804593131072955,3.246269138323039,0.30804593131072955,0.3080459313107295,0.6919540686892705,100000001,1.0,1.0,0.0,1370832.8032916724,0.30804593131072955,0.3080459313107295,inf,2.598275196347301
888,PRAC-1,1024,507.cactuBSSN,1.7387749256208604,0,0,0,0,0,0,0,1515156.4652859354,100000001,1.8803988318360845,0.9246841128501778,1.0814503959819035,0.9246841128501778,0.9246841128501778,0.07531588714982218,100000001,1.0,1.0,0.0,1370832.8032916724,0.9246841128501778,0.9246841128501778,inf,1.1052817394270913
889,PRAC-1,512,507.cactuBSSN,1.7387749256208604,0,0,0,0,0,0,0,1515156.4652859354,100000001,1.8803988318360845,0.9246841128501778,1.0814503959819035,0.9246841128501778,0.9246841128501778,0.07531588714982218,100000001,1.0,1.0,0.0,1370832.8032916724,0.9246841128501778,0.9246841128501778,inf,1.1052817394270913
890,PRAC-1,256,507.cactuBSSN,1.737807210207226,0,0,0,0,0,0,0,1515844.9259040512,100000001,1.8803988318360845,0.9241694797855052,1.0820526125057652,0.9241694797855052,0.9241694797855053,0.07583052021449477,100000001,1.0,1.0,0.0,1370832.8032916724,0.9241694797855052,0.9241694797855053,inf,1.1057839601329738
891,PRAC-1,128,507.cactuBSSN,1.734797711919807,0,0,0,0,0,0,0,1517552.7516994728,100000001,1.8803988318360845,0.922569022352504,1.0839297394248628,0.922569022352504,0.9225690223525039,0.07743097764749596,100000001,1.0,1.0,0.0,1370832.8032916724,0.922569022352504,0.9225690223525039,inf,1.1070297909821631
892,PRAC-1,64,507.cactuBSSN,1.713529692753334,0,0,0,0,0,0,0,1529554.0870169592,100000001,1.8803988318360845,0.9112586456353976,1.0973832783805582,0.9112586456353976,0.9112586456353977,0.0887413543646024,100000001,1.0,1.0,0.0,1370832.8032916724,0.9112586456353976,0.9112586456353977,inf,1.1157845678511353
893,PRAC-1,32,507.cactuBSSN,0.8379018338352868,0,0,0,0,0,0,0,2602559.107224409,100000001,1.8803988318360845,0.4455979336134406,2.244175577500562,0.4455979336134406,0.4455979336134406,0.5544020663865594,100000001,1.0,1.0,0.0,1370832.8032916724,0.4455979336134406,0.4455979336134406,inf,1.898524094969926
894,PRAC-1,20,507.cactuBSSN,0.8379018338352868,0,0,0,0,0,0,0,2602559.107224409,100000001,1.8803988318360845,0.4455979336134406,2.244175577500562,0.4455979336134406,0.4455979336134406,0.5544020663865594,100000001,1.0,1.0,0.0,1370832.8032916724,0.4455979336134406,0.4455979336134406,inf,1.898524094969926
895,PRAC-RFM,1024,507.cactuBSSN,1.705994374551846,0,1384,0,0,0,0,0,1549952.3921254762,100000001,1.8803988318360845,0.9072513477824573,1.1022303824009112,0.9072513477824573,0.9072513477824573,0.0927486522175427,100000001,1.0,1.0,0.0,1370832.8032916724,0.9072513477824573,0.9072513477824573,inf,1.1306647961762355
896,PRAC-RFM,512,507.cactuBSSN,1.705994374551846,0,1384,0,0,0,0,0,1549952.3921254762,100000001,1.8803988318360845,0.9072513477824573,1.1022303824009112,0.9072513477824573,0.9072513477824573,0.0927486522175427,100000001,1.0,1.0,0.0,1370832.8032916724,0.9072513477824573,0.9072513477824573,inf,1.1306647961762355
897,PRAC-RFM,256,507.cactuBSSN,1.705994374551846,0,1384,0,0,0,0,0,1549952.3921254762,100000001,1.8803988318360845,0.9072513477824573,1.1022303824009112,0.9072513477824573,0.9072513477824573,0.0927486522175427,100000001,1.0,1.0,0.0,1370832.8032916724,0.9072513477824573,0.9072513477824573,inf,1.1306647961762355
898,PRAC-RFM,128,507.cactuBSSN,1.6960696046605956,0,1873,0,0,0,0,0,1561163.5535133644,100000001,1.8803988318360845,0.9019733345635491,1.108680225545564,0.9019733345635491,0.9019733345635491,0.09802666543645089,100000001,1.0,1.0,0.0,1370832.8032916724,0.9019733345635491,0.9019733345635491,inf,1.1388431541502844
899,PRAC-RFM,64,507.cactuBSSN,1.6422570504065177,0,4670,0,0,0,0,0,1623629.7310137027,100000001,1.8803988318360845,0.873355706567294,1.1450088348657832,0.873355706567294,0.8733557065672939,0.126644293432706,100000001,1.0,1.0,0.0,1370832.8032916724,0.873355706567294,0.8733557065672939,inf,1.1844112039885601
900,PRAC-RFM,32,507.cactuBSSN,1.4583210676380096,0,15973,0,0,0,0,0,1877137.398666126,100000001,1.8803988318360845,0.7755381693223325,1.2894271868962979,0.7755381693223325,0.7755381693223325,0.22446183067766745,100000001,1.0,1.0,0.0,1370832.8032916724,0.7755381693223325,0.7755381693223325,inf,1.3693408810751424
901,PRAC-RFM,20,507.cactuBSSN,0.0990790019324001,0,381597,0,0,0,0,0,23256467.92593532,100000001,1.8803988318360845,0.052690418785070206,18.978782538797155,0.052690418785070206,0.052690418785070206,0.9473095812149298,100000001,1.0,1.0,0.0,1370832.8032916724,0.052690418785070206,0.052690418785070206,inf,16.965211125741522
902,RFM,1024,507.cactuBSSN,1.84441964478802,0,1295,0,0,0,0,0,1402316.1483518386,100000001,1.8803988318360845,0.9808661936824683,1.0195070504425254,0.9808661936824683,0.9808661936824682,0.0191338063175317,100000001,1.0,1.0,0.0,1370832.8032916724,0.9808661936824683,0.9808661936824682,inf,1.0229665827842518
903,RFM,512,507.cactuBSSN,1.835664740730072,0,1748,0,0,0,0,0,1410930.525953195,100000001,1.8803988318360845,0.9762103175408099,1.0243694233012401,0.9762103175408099,0.9762103175408099,0.02378968245919011,100000001,1.0,1.0,0.0,1370832.8032916724,0.9762103175408099,0.9762103175408099,inf,1.0292506296648571
904,RFM,256,507.cactuBSSN,1.7905445853565218,0,3966,0,0,0,0,0,1455511.908194881,100000001,1.8803988318360845,0.9522153253031826,1.0501826356151145,0.9522153253031826,0.9522153253031826,0.04778467469681735,100000001,1.0,1.0,0.0,1370832.8032916724,0.9522153253031826,0.9522153253031826,inf,1.061772015303307
905,RFM,128,507.cactuBSSN,1.7091736029488578,0,8344,0,0,0,0,0,1542053.0181419698,100000001,1.8803988318360845,0.9089420680398761,1.1001801271630978,0.9089420680398761,0.9089420680398761,0.0910579319601239,100000001,1.0,1.0,0.0,1370832.8032916724,0.9089420680398761,0.9089420680398761,inf,1.1249023326835774
906,RFM,64,507.cactuBSSN,1.5677741057024648,0,19067,0,0,0,0,0,1725913.9641158604,100000001,1.8803988318360845,0.8337455220452554,1.1994067416960834,0.8337455220452554,0.8337455220452555,0.16625447795474457,100000001,1.0,1.0,0.0,1370832.8032916724,0.8337455220452554,0.8337455220452555,inf,1.259025870968042
907,RFM,32,507.cactuBSSN,1.3112721714649895,0,49591,0,0,0,0,0,2218739.703000103,100000001,1.8803988318360845,0.6973372612578255,1.4340263392726857,0.6973372612578255,0.6973372612578255,0.30266273874217453,100000001,1.0,1.0,0.0,1370832.8032916724,0.6973372612578255,0.6973372612578255,inf,1.6185341477621624
908,RFM,20,507.cactuBSSN,1.1032987252431492,0,96730,0,0,0,0,0,3094544.0039920597,100000001,1.8803988318360845,0.5867365510782898,1.7043424313045181,0.5867365510782898,0.5867365510782898,0.4132634489217102,100000001,1.0,1.0,0.0,1370832.8032916724,0.5867365510782898,0.5867365510782898,inf,2.257418991259456
909,Dummy,0,507.cactuBSSN,1.8803988318360845,0,0,0,0,0,0,0,1370832.8032916724,100000001,1.8803988318360845,1.0,1.0,1.0,1.0,0.0,100000001,1.0,1.0,0.0,1370832.8032916724,1.0,1.0,,1.0
910,Chronus,1024,483.xalancbmk,0.9973108609944148,0,0,0,0,0,0,0,3022191.2547209007,100000001,0.9973108609944148,1.0,1.0,1.0,1.0,0.0,100000001,1.0,1.0,0.0,2738588.5756141143,1.0,1.0,,1.1035579720269555
911,Chronus,512,483.xalancbmk,0.9971458594635404,0,0,0,0,0,0,0,3022610.943334653,100000001,0.9973108609944148,0.9998345535606522,1.0001654738164014,0.9998345535606522,0.9998345535606523,0.0001654464393477939,100000001,1.0,1.0,0.0,2738588.5756141143,0.9998345535606522,0.9998345535606523,inf,1.1037112219957494
912,Chronus,256,483.xalancbmk,0.9973108609944148,0,0,0,0,0,0,0,3022044.9894246943,100000001,0.9973108609944148,1.0,1.0,1.0,1.0,0.0,100000001,1.0,1.0,0.0,2738588.5756141143,1.0,1.0,,1.103504563020028
